Name,Price,Stars,Score,Spoken Language,Reviews,Location,Floors,Rooms,Resturents,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Elevator,Hair Dryer,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score
@Home Residence (SHA Certified),72,4 star,"8.5
Excellent
547 reviews","English, Thai",547 reviews,"Ramkhamhaeng, Bangkok, Thailand",0,2554,40,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,0,8.8,8.1,8.6,6.0,8.5
POPCORN RATCHADA HOUSE,63,2.5 star,"7.8
Very good
579 reviews","English, Chinese [Cantonese], Chinese [Mandarin], Japanese, Korean, Lao, Thai",579 reviews,"314, soi radchadapisek 10 yeak 11-4, Ratchada, Bangkok, Thailand, 10310",,,,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,5,8.0,7.3,6.7,7.9,8.2
,JMI,,,,49 reviews,"102 Soi Wora Phong (สามเสน6) ถนนวิสุทธิกษัตริย์ แขวงบ้านพานถม, Khaosan, Bangkok, Thailand, 10200",,,,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0,9.5,9.4,9.2,9.4,9.5
SSIP Boutique Dhevej Bangkok - Adults Only,157,4 star,"9.0
Exceptional
951 reviews","English, Chinese [Mandarin], Thai",951 reviews,"42 Phitsanulok Road, Dusit, Dusit, Bangkok, Khaosan, Bangkok, Thailand, 10300",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,9.4,8.7,8.4,9.1,9.6
R 17 living hotel,74,3 star,"8.5
Excellent
394 reviews","English, Chinese [Mandarin], Thai",394 reviews,"60 Soi Ratchadaphisek17(Soi Intamara45), Ratchada, Bangkok, Thailand, 10400",,,,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0,8.6,7.9,8.2,8.3,8.6
Htel Resort Bangkok,48,0 star,"7.0
Very good
50 reviews",,50 reviews,"23 ซอย 2 Bang Na Tai, Bang Na, Bang Na, Bangkok, Thailand, 10260",,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,5.4,5.4,6.4,6.0,5.8
RoomQuest Bangkok Don Mueang Airport,55,3 star,"7.9
Very good
519 reviews","English, Thai",519 reviews,"2 Soi Song Prapa 26, Song Prapa Rd, Srichan, Don muand, Bangkok 10210, Don Mueang International Airport, Bangkok, Thailand, 10210",5,220,24,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4,8.5,7.4,8.2,7.6,8.4
Suksomboon Residence,67,2 star,"8.4
Excellent
54 reviews","English, Chinese [Mandarin], Thai",54 reviews,"137 Soi 5, Pracharatbumpen Road,Huai Khwang, Ratchada, Bangkok, Thailand, 10310",,,,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,4,9.0,8.1,8.6,9.3,9.4
Grand Lord Boutique Hotel (SHA Extra Plus),155,5 star,"7.5
Very good
269 reviews","English, Chinese [Mandarin], Thai",269 reviews,"919/1 Srinagarindra Rd., Suan Luang, Bang Na, Bangkok, Thailand, 10250",8,79,3,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,8.1,7.4,7.3,7.6,7.7
Room@Doze Apartments,82,2 star,"7.4
Very good
507 reviews","English, Thai",507 reviews,"Don Mueang International Airport, Bangkok, Thailand",,,,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,4,7.7,7.0,7.9,6.7,8.0
Mangkon Hostel,60,0 star,"9.0
Exceptional
84 reviews",English,84 reviews,"815 Song Wat Road Chakrawad, Samphanthawong, China Town, Bangkok, Thailand, 10100",,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,8.8,8.5,8.8,8.7,8.8
La Locanda,63,0 star,"8.3
Excellent
972 reviews","English, Italian, Spanish, Thai",972 reviews,"Soi Phantha Chit 2, Pom Prap, China Town, Bangkok, Thailand, 10100",,,,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,8.3,7.6,8.1,8.5,8.1
Masa Hotel Bangkok,143,3 star,"7.1
Very good
13 reviews","English, Arabic, Thai",13 reviews,"Nana Nua - Witthayu Bridge Klongtoey Nua, Masa Hotel(فندق ماسة), Sukhumvit, Bangkok, Thailand, 10110",,,,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,6.0,2.0,6.0,6.0,2.0
Station 203 Hotel,62,3 star,"7.8
Very good
35 reviews","English, Thai",35 reviews,"203 Ramkhamhaeng Road Minburi, , Suvarnabhumi Airport, Bangkok, Thailand, 10510",,,,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0,8.2,7.3,8.1,7.9,8.2
Thaiphiphat house,100,0 star,"7.6
Very good
268 reviews",Thai,268 reviews,"16 Soi Silom 3, Silom, Bangkok, Thailand, 10500",,,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0,7.5,7.3,8.8,7.6,7.9
HOUSEMODE - BAANYAI @ Wong Wian Yai,72,3 star,"8.6
Excellent
82 reviews","English, Thai",82 reviews,"49 Thanon Intharaphithak Khwaeng Bang Yi Ruea , Thonburi, Bangkok, Thailand, 10600",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,4,9.0,8.5,8.6,8.4,8.8
Bangluang House,129,2.5 star,"8.8
Excellent
70 reviews","English, Lao, Thai",70 reviews,"1378 Soi jaransanitwong 3, Thapra, Bangkok Yai, Thonburi, Bangkok, Thailand, 10160",,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,8.9,8.8,8.3,8.9,9.3
ibis Styles Bangkok Khaosan Viengtai,JMI,3.5 star,"8.8
Excellent
1,655 reviews","English, Chinese [Mandarin], French, Korean, Thai","1,655 reviews","42 Rambuttri Road Banglampu, Khaosan, Bangkok, Thailand, 10200",8,215,2,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,8.9,8.4,9.3,8.9,8.7
RoomQuest Suvarnabhumi Airport Rom Klao,49,4 star,"7.8
Very good
201 reviews","English, Chinese [Mandarin], Thai",201 reviews,"26 Soi Romklao6, Suvarnabhumi Airport, Bangkok, Thailand, 10510",6,40,1,False,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,0,8.2,7.3,7.2,8.3,8.0
NK Guesthouse 2,67,2.5 star,"8.2
Excellent
524 reviews","English, Thai",524 reviews,"73/12, Sukhumvit Soi 4, Sukhumvit, Bangkok, Thailand, 10110",,,,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,0,7.7,7.0,8.3,8.7,8.1
P Park Residence Charansanitwong,63,3 star,"7.4
Very good
431 reviews","English, Thai",431 reviews,"683/2 Soi Charansanitwong 95/2, Charansanitwong Road, Bang-Ao, Bangphlat, Thonburi, Bangkok, Thailand, 10700",1,220,90,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,21,7.7,7.4,7.3,7.1,7.7
Sukhumvit 20 Guest House,49,2 star,"5.6
Review score
1,132 reviews","English, Hindi, Nepali, Tamil, Thai","1,132 reviews","64/1 sukhumvit soi 20, Sukhumvit, Bangkok, Thailand, 10110",1,220,12,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,3,5.0,4.7,6.8,5.5,5.8
Cozy At 9 Hotel And Kitchen,165,3 star,"8.0
Excellent
217 reviews","English, Hindi, Thai",217 reviews,"976/19 Soi Ram 9 Hospital, Ratchada, Bangkok, Thailand, 10310",1,220,19,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,8.2,7.8,7.7,8.5,8.2
Nest n Rest Hotel,94,2 star,"8.7
Excellent
75 reviews",Thai,75 reviews,"194 Thanon Ratchada-Ram Intra Khwaeng Nuanchan, 194, Bang Kapi, Bangkok, Thailand, 10230",,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,9.9,9.5,9.1,9.1,9.4
Swana Bangkok,80,3 star,"7.6
Very good
1,663 reviews","English, Thai","1,663 reviews","332 Visuttikasat Road, Pranakorn, Khaosan, Bangkok, Thailand, 10200",,,,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,14,8.0,7.4,7.3,7.9,7.8
Nornrimklong(นอนริมคลอง),127,5 star,"9.1
Exceptional
134 reviews","English, Thai",134 reviews,"792 55 ถนน รุ่งประชา แขวง อรุณอมรินทร์ เขตบางกอกน้อย กรุงเทพมหานคร 10700, 792/55 ถนน รุ่งประชา แขวงอรุณอมรินทร์ เขตบางกอกน้อย กทม 10700, Thonburi, Bangkok, Thailand, 10700",,,,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,5,9.3,8.9,9.1,9.5,9.3
SK Muangthongthani Apartment,95,2.5 star,"7.6
Very good
194 reviews","English, Chinese [Mandarin], Thai",194 reviews,"Don Mueang International Airport, Bangkok, Thailand",,,,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,7.6,7.7,7.9,6.3,7.7
Bunny Burrow Hostel,JMI,3 star,"8.9
Excellent
387 reviews","English, Thai",387 reviews,"5 Yotha Road, Taladnoi, Samphanthawong, Bangkok, Bangkok Riverside, Bangkok, Thailand, 10100",,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,9.3,8.6,8.3,9.0,9.2
Anna-Nava Pakkret,85,3.5 star,"8.7
Excellent
1,091 reviews","English, Thai","1,091 reviews","71 Moo.9 Bangpood, Pakkret, Nonthaburi, Thailand, Don Mueang International Airport, Bangkok, Thailand, 11120",7,76,1,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,9.2,8.7,8.0,9.0,9.2
Pearl Resort & Hotel,100,4 star,"6.2
Good
34 reviews","English, Thai",34 reviews,"113/1 Moo.9 Bangpood, Nonthaburi, Don Mueang International Airport, Bangkok, Thailand, 11120",,,,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0,6.6,6.0,6.9,7.1,7.6
DE Phanakron Boutique Hotel,289,3 star,"9.8
Exceptional
11 reviews","English, Thai",11 reviews,"45/3 Soi Samsen 6 (Vorapong), Baan Pantum, Phanakron, Khaosan, Bangkok, Thailand, 10200",,,,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,10.0,9.8,9.6,10.0,9.6
The Step Sathon,125,3 star,"7.8
Very good
570 reviews","English, Chinese [Mandarin], Thai",570 reviews,"87, South Sathorn Road, Yannawa, Sathorn, Bangkok, 10120, Sathorn, Bangkok, Thailand, 10120",8,220,56,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,0,7.8,7.0,8.5,7.8,7.9
Grand Park Resort,149,0 star,"8.4
Excellent
32 reviews",Thai,32 reviews,"44 Soi. Ramintra 34, 19/1, Praditmanutham Road, Tha Raeng, Bang Khen, Bangkok, Don Mueang International Airport, Bangkok, Thailand, 10230",,,,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,8.9,8.0,8.2,8.6,8.0
The Riski Hotel @ Bangphlat Station (SHA Certified),76,3 star,"8.9
Excellent
79 reviews","English, Thai",79 reviews,"jaransanitwong, Thonburi, Bangkok, Thailand, 10700",,,,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,6,9.2,8.6,9.0,8.7,9.1
Phiman River View Guest House,32,1.5 star,"7.4
Very good
371 reviews","English, Thai",371 reviews,"123 Samsen Soi 5, Samsen Road, Wat-Sampraya District, Bangkok Riverside, Bangkok, Thailand, 10200",,,,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,3,6.7,6.9,7.9,7.5,7.5
V Check inn Sukhumvit 22,86,3 star,"8.7
Excellent
144 reviews","English, Hindi, Thai",144 reviews,"318-318/1 Sukhumvit Soi 22 Klongtoey Bangkok 10110 Thailand, Sukhumvit, Bangkok, Thailand, 10110",,,,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,8.9,8.5,8.4,8.7,9.4
Banku Tea House Samyan,JMI,0 star,"9.5
Exceptional
7 reviews","English, Chinese [Mandarin], Thai",7 reviews,"315/6 Soi Chom Sombun, Silom, Bangkok, Thailand, 10500",,,,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,8.9,8.9,8.9,9.1,9.6
Kaya Place,67,2 star,"6.7
Good
61 reviews","English, Thai",61 reviews,"11/21 Soi Taksin 33 Taksin Road, Kwaeng Bukkhalo, South Thonburi, Bangkok, Thailand, 10600",,,,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,10,6.9,6.3,7.0,6.7,7.0
The Rich Ratchapruek Hotel & Residence,67,0 star,"8.1
Excellent
29 reviews",,29 reviews,"5 moo 1 Soi Bang Khanoon 5 Ratchapruek Rd., Tambol Bang Kanoon, Ampur Bang Kruay, Thonburi, Bangkok, Thailand, 11130",,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,8.6,7.8,8.2,8.7,8.4
Prestige Suites Nana,157,3 star,"8.2
Excellent
228 reviews","English, Arabic, Thai",228 reviews,"6/28-29 Soi Sukhumvit 3 (Nana Nua), Sukhumvit Road, Khlongtoey-Nua, Wattana, Sukhumvit, Bangkok, Thailand, 10110",,,,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,0,8.3,6.6,8.7,8.3,7.8
OYO 471 Sunshine Apartment,32,2 star,"4.8
Review score
116 reviews","English, Thai",116 reviews,"4/75, Soi Thungsetthi Yaek 6, Bangkok, Bang Na, Bangkok, Thailand, 10250",,,,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,4,4.7,4.6,4.6,4.8,4.7
Tropical Summer Cafe & Hostel,36,2.5 star,"9.2
Exceptional
167 reviews","English, Thai",167 reviews,"Soi Phi Chai 2, Sathorn, Bangkok, Thailand, 10120",2,6,0,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,9.3,9.1,8.7,9.5,9.4
Hiranyakul House,234,3.5 star,"8.8
Excellent
19 reviews","English, Thai",19 reviews,"10 Samsen Soi 3 Sampraya Rd Wat sampraya Pranakorn Bangkok, Bangkok Riverside, Bangkok, Thailand, 10200",,,,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,9.4,8.5,8.8,8.8,8.7
Pietra Bangkok Hotel,101,3.5 star,"7.6
Very good
2,624 reviews","English, Japanese, Thai","2,624 reviews","254 Radchadapisek Road, Huay Kwang, Ratchada, Bangkok, Thailand, 10310",2009,,,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,7.8,7.2,7.9,7.7,7.6
NW Apartment Lasalle 59,56,2.5 star,"7.0
Very good
230 reviews","English, Thai",230 reviews,"Bang Na, Bangkok, Thailand",,,,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,3,7.3,6.7,7.2,7.3,7.2
GP House Apartment,47,5 star,"7.8
Very good
5 reviews","Free Wi-Fi in all rooms!, Internet",5 reviews,"458 GP House apartment Soi Decharit, Sukhumvit 81 Suan Luang, Sukhumvit, Bangkok, Thailand, 10250",,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,9.2,7.2,6.0,7.6,9.2
Sukhumvit 101 HOTEL,JMI,0 star,"6.7
Good
23 reviews","English, Chinese [Mandarin], Thai",23 reviews,"34 Sukhumvit 101 /1 Soi 60 Bangchak, Phrakhanong Bangkok 10260 PINTUMART, Bang Na, Bangkok, Thailand, 10260",,,,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0,7.8,6.7,6.1,7.4,7.6
Amp am House Bangkok Hotel,253,3 star,"9.0
Exceptional
42 reviews","English, Thai",42 reviews,"35 Soi Soonvijai 5, Bangkapi, Huai Khwang Bangkok, Ratchada, Bangkok, Thailand, 10310",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,9.6,9.0,8.7,9.6,9.0
19A Bangkok Hostel,75,3 star,"9.0
Exceptional
232 reviews",English,232 reviews,"268 Phahonyothin road, Chatuchak, Bangkok, Thailand, 10400",,,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,11,9.4,8.6,8.9,8.9,9.1
168 Hostel,94,2 star,"8.9
Excellent
55 reviews","English, Thai",55 reviews,"1230 Banthat Thong Road, Pathumwan District, Wangmai, 10330, Siam, Bangkok, Thailand, 10330",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,9.2,8.0,9.1,8.6,8.7
Pakodkarn Hotel (โรงแรม ปรากฏการณ์),69,3 star,"8.7
Excellent
12 reviews",Refrigerator,12 reviews,"South Thonburi, Bangkok, Thailand",,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,9.2,8.6,8.4,9.2,8.6
88 Living,45,4 star,"8.1
Excellent
170 reviews","Japanese, Thai",170 reviews,"Bang Kapi, Bangkok, Thailand",,,,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,16,8.2,8.0,7.6,8.3,8.7
Pool Villa @Donmueang,81,3 star,"6.9
Good
1,501 reviews","English, Thai","1,501 reviews","9 soi Kampangpech 6, soi 7 yek2-1, Kampangpech Rd, Tungsonghong, Laksi, Don Mueang International Airport, Bangkok, Thailand, 10210",,,,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,0,7.0,6.6,6.8,6.6,7.6
Bed by Cruise@Samakkhi-Tivanont,52,3 star,"8.1
Excellent
1,188 reviews","English, Malay, Thai","1,188 reviews","169 Samakkhi-Tivanont Rd. T.Tha-Sai A.Muang, Don Mueang International Airport, Bangkok, Thailand, 11000",5,93,0,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,11,8.2,7.9,8.3,7.1,8.3
Kaloang home,80,3 star,"8.1
Excellent
141 reviews","English, Thai",141 reviews,"Bangkok Riverside, Bangkok, Thailand",,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,8.3,7.8,8.5,8.1,8.6
1Sabai Hostel,78,2 star,"8.4
Excellent
174 reviews","English, Thai",174 reviews,"120/19 Soi Sukhumvit 23, Sukhumvit, Bangkok, Thailand, 10110",3,5,1,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,3,8.4,7.9,8.3,8.2,9.0
TUB Mansion,74,2 star,"7.4
Very good
206 reviews","English, Chinese [Mandarin], Thai",206 reviews,"56/95, Moo 5 ,Changwattana Rd, Prakkret, Nonthaburi, Don Mueang International Airport, Bangkok, Thailand, 11120",46,2007,220,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,0,7.4,7.2,7.9,6.8,7.6
C Hotel Bangna,77,4 star,"7.5
Very good
54 reviews","English, Thai",54 reviews,"906 บางนาตราดซอย 12, Bang Na, Bangkok, Thailand, 10260",,,,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,0,7.5,7.9,7.9,7.8,8.1
Yaks House Hostel,89,3 star,"8.7
Excellent
727 reviews","English, Thai",727 reviews,"26/11-13 Arun Amarin Road Bangkok Noi Bangkok 10700, Bangkok Riverside, Bangkok, Thailand, 10700",30,2017,220,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,3,9.0,8.5,8.5,9.1,8.9
The Meet Green Apartment,69,3 star,"8.3
Excellent
555 reviews","English, Chinese [Mandarin], Thai",555 reviews,"112/26 Ramintra 40 Yeak 19 (Noun Chan) Buengkum, Don Mueang International Airport, Bangkok, Thailand, 10230",12,2012,220,False,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,0,8.8,7.8,7.5,8.8,8.8
103 - Bed and Brews,132,0 star,"8.5
Excellent
217 reviews","English, Thai",217 reviews,"103 Soi Nana (chinatown) Rama IV Road, Pom Prap, Pom Prap Sattru Phai, China Town, Bangkok, Thailand, 10100",,,,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,8.6,8.1,9.2,8.5,9.0
24@Home Hotel,88,2 star,"7.6
Very good
249 reviews","English, Thai",249 reviews,"201 Moo 7 Leangmuang Road, A. Pakkred, Don Mueang International Airport, Bangkok, Thailand, 11120",,,,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,0,7.9,7.3,7.6,7.8,7.9
Erawan House,99,2 star,"7.6
Very good
1,080 reviews","English, Burmese, Thai","1,080 reviews","17 / 1-2, Phra-artid Rd., Chanasongkhram, Phranakorn, Khaosan, Bangkok, Thailand, 10200",53,2006,220,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0,7.5,6.9,8.7,7.4,7.8
Interchange Tower Serviced Apartment (SHA Plus+),99,3 star,"7.2
Very good
182 reviews","English, Chinese [Mandarin], Thai",182 reviews,"94 Soi Ratchtapan (Soi Mor Leng) Rajaprarop Rd., Near Airport Rail Link Ratchaprarop Station Bangkok.Thailand.Only 200 metre to 711 Convenient Store.Prime Location Near Pratunam, Pratunam, Bangkok, Thailand, 10400",0,1,17,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,0,7.3,7.3,6.5,6.3,8.0
Movenpick Ekkamai Bangkok,365,4 star,"7.7
Very good
5 reviews","English, Thai",5 reviews,"Soi Sukhumvit 63, Sukhumvit, Bangkok, Thailand, 10110",,,,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,0,7.5,7.5,8.0,6.5,8.0
Baannai The Reminiscence Hotel,JMI,4 star,"8.5
Excellent
84 reviews","English, Thai",84 reviews,"102/13Thanon Kamphaeng Phet 5 , SAMSENNAI PAYATHAI BANGKOK 10400, Chatuchak, Bangkok, Thailand, 10400",4,2016,220,True,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,9.3,8.4,7.1,8.9,8.6
Banana hostel (Don Muang),50,2 star,"5.9
Review score
241 reviews","English, Thai",241 reviews,"235/20 Soi Saranakom Songprapa Road, Seekan, Don Muang, Don Mueang International Airport, Bangkok, Thailand, 10210",,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,5.4,5.2,6.1,5.5,6.1
KIM Hostel @Morleng,72,2 star,"7.7
Very good
370 reviews","English, Burmese, Khmer, Thai",370 reviews,"58/5 Soi Ratchaphan, Ratchaprarop Road, Makkasan, Rajchavitee, Pratunam, Bangkok, Thailand, 10400",,,,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,8.1,7.6,7.1,8.1,7.4
Baan Noppadol Hotel & Apartment Bangna,120,2 star,"8.7
Excellent
218 reviews","English, Chinese [Mandarin], Thai",218 reviews,"Soi Number One 3, Bang Na, Bangkok, Thailand, 10250",2017,,,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,0,9.3,8.5,8.7,9.1,8.8
The Island Resort,84,3 star,"8.4
Excellent
141 reviews","English, Thai",141 reviews,"Min Buri, Bangkok, Thailand",,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4,8.7,7.8,8.9,8.1,9.0
Petchsiri Boutique Room,62,1.5 star,"8.2
Excellent
83 reviews","English, Thai",83 reviews,"20, Soi Ramintra 19 Yaek 6, Anusawari, Bang Khen, Bang Khen, 10220 Bangkok, Don Mueang International Airport, Bangkok, Thailand, 10220",,,,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,4,8.3,7.3,8.4,8.5,8.2
SABAI DEE MINITEL,62,3 star,"8.7
Excellent
41 reviews","English, Thai",41 reviews,"325/72 Soi Luk Luang 5, Khaosan, Bangkok, Thailand, 10300",,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,9.6,8.7,8.1,9.1,9.6
1905 Heritage Corner,279,4 star,"9.6
Exceptional
137 reviews","English, Thai",137 reviews,"68 Phraeng Phuthon Road Khwaeng San Chao Pho Sua, Khaosan, Bangkok, Thailand, 10200",,,,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,10.0,9.3,8.9,10.0,9.7
BB House Rambuttri,58,0 star,"8.2
Excellent
374 reviews",Thai,374 reviews,"45 Ram Buttri bbhouserambuttri, Khaosan, Bangkok, Thailand, 10200",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8.3,7.9,9.0,8.3,8.1
Bangna 21 Residence,65,3 star,"6.9
Good
108 reviews","English, Thai",108 reviews,"25 Soi Bangna 19 yak 8 , BangnaTrad Km.4 Rd., Bangkok, Bang Na, Bangkok, Thailand, 10260",,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,7.5,6.4,6.9,6.7,7.0
The Mellow at Silom,JMI,0 star,"8.8
Excellent
29 reviews","English, Thai",29 reviews,"ซอย สีลม 3 Silom 3, Silom, Bang Rak, Silom, Bangkok, Thailand, 10500",,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,8.7,8.8,9.3,8.8,9.5
Friends House Resort,55,3.5 star,"7.1
Very good
76 reviews","English, Chinese [Mandarin], Thai",76 reviews,"Terd Rachan 35 Rd. (Next to CASA City Village) [Take a TAXI at opposite to the airport will cheaper and closest], Don Mueang International Airport, Bangkok, Thailand, 10210",,,,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,3,7.2,6.4,7.3,8.0,7.5
King Royal II Hotel,64,2 star,"7.1
Very good
1,608 reviews","English, Thai","1,608 reviews","291/6 Krungthongburi Rd., Klongtonsai, Klongsan, Thonburi, Bangkok, Thailand, 10600",220,,,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,5,7.0,6.6,7.5,7.3,7.0
Intown Residence,79,2.5 star,"7.6
Very good
176 reviews","English, Thai",176 reviews,"1086/8 Chareon Krung Road, Bangrak, Bangkok Riverside, Bangkok, Thailand, 10500",1,220,38,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,0,7.7,6.9,7.8,7.2,7.8
QG Resort,83,2.5 star,"8.8
Excellent
521 reviews","English, French, Portuguese, Spanish",521 reviews,"Soi 3, 85/5 Prachakorn Road, Ladkrabang Sub-district, Ladkrabang, Suvarnabhumi Airport, Bangkok, Thailand, 10520",,,,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,0,9.4,8.2,7.9,9.6,9.4
HOLY SHEET Hostel,61,3 star,"8.5
Excellent
532 reviews","English, Thai",532 reviews,"1036/17 Soi Sukhumvit 42/1, Phrakanong, Klongtoey, Sukhumvit, Bangkok, Thailand, 10110",,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4,8.4,8.5,8.5,8.5,9.1
Room 36 service apartment,163,0 star,"7.9
Very good
137 reviews","English, Japanese, Thai",137 reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,0,8.2,8.0,7.9,8.3,8.3
Davis Thai House,829,4 star,"7.5
Very good
27 reviews","English, Thai",27 reviews,"Soi Sukhumvit 24, Sukhumvit, Bangkok, Thailand, 10110",1,220,10,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,8.0,7.3,7.6,8.0,7.4
Around The World Bed and Breakfast,117,3 star,"8.0
Excellent
276 reviews","English, Chinese [Mandarin], Dutch, Filipino, German, Lao, Thai",276 reviews,"2043 Phatthanakan Rd - Suan Luang District, Ramkhamhaeng, Bangkok, Thailand, 10250",4,9,0,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,0,8.4,7.4,7.1,8.9,8.5
GM COMPLEX,JMI,4 star,"7.9
Very good
214 reviews","English, Arabic, Hindi, Malay, Thai",214 reviews,"Sukhumvit 3, Sukhumvit, Bangkok, Thailand, 10110",51,2013,220,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,0,7.8,7.5,8.7,8.1,8.4
Conrad Bangkok Residences,503,4.5 star,"8.4
Excellent
155 reviews","English, Chinese [Mandarin], Japanese, Korean, Thai",155 reviews,"All Seasons Place, 87/3 Wireless Road, Sukhumvit, Bangkok, Thailand, 10330",109,2009,2003,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,0,8.5,8.4,8.3,7.5,8.5
